,power_pta,power_pvs,power_to_bat,power_to_pta,bat_inyected_power
3976,9.993648126687885,35.714772757803004,25.721124631115117,9.993648126687885,0.0
3977,11.99237775202546,30.6242976010774,18.63191984905194,11.99237775202546,0.0
3978,9.993648126687885,3.468553383007061,0.0,3.468553383007061,6.525094743680824
3979,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
3980,7.994918501350309,-0.119,0.0,0.0,8.113918501350309
3981,5.99618887601273,-0.119,0.0,0.0,6.11518887601273
3982,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3983,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3984,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3985,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3986,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3987,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3988,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3989,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
3990,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
3991,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3992,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3993,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3994,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3995,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
3996,9.993648126687885,9.000662654539594,0.0,9.000662654539594,0.9929854721482911
3997,9.993648126687885,6.657097357952366,0.0,6.657097357952366,3.33655076873552
3998,9.993648126687885,8.288605631459172,0.0,8.288605631459172,1.7050424952287138
3999,9.993648126687885,9.370118650804567,0.0,9.370118650804567,0.6235294758833181
4000,9.993648126687885,5.032341595949728,0.0,5.032341595949728,4.961306530738157
4001,11.99237775202546,1.8360557411194138,0.0,1.8360557411194138,10.156322010906045
4002,9.993648126687885,3.8491380684830716,0.0,3.8491380684830716,6.144510058204814
4003,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
4004,7.994918501350309,-0.119,0.0,0.0,8.113918501350309
4005,5.99618887601273,-0.119,0.0,0.0,6.11518887601273
4006,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
4007,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
4008,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
4009,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
4010,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
4011,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
4012,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
4013,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
4014,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
4015,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
4016,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
4017,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
4018,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
4019,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
4020,9.993648126687885,8.535737802724444,0.0,8.535737802724444,1.457910323963441
4021,9.993648126687885,20.36201309182404,10.368364965136154,9.993648126687885,0.0
4022,9.993648126687885,29.332998951305292,19.339350824617405,9.993648126687885,0.0
4023,9.993648126687885,34.62132057732149,24.627672450633604,9.993648126687885,0.0
4024,9.993648126687885,35.8585120814891,25.864863954801216,9.993648126687885,0.0
4025,11.99237775202546,30.88544692259359,18.893069170568133,11.99237775202546,0.0
4026,9.993648126687885,4.087816698095968,0.0,4.087816698095968,5.905831428591918
4027,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
4028,7.994918501350309,-0.119,0.0,0.0,8.113918501350309
4029,5.99618887601273,-0.119,0.0,0.0,6.11518887601273
4030,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
4031,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
4032,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
4033,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
4034,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
4035,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
4036,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
4037,3.9974592506751545,-0.119,0.0,0.0,4.116459250675154
4038,9.993648126687885,-0.119,0.0,0.0,10.112648126687885
4039,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
4040,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
4041,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
4042,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
4043,11.99237775202546,-0.119,0.0,0.0,12.11137775202546
4044,9.993648126687885,8.495668138623891,0.0,8.495668138623891,1.4979799880639941
4045,9.993648126687885,20.354041295627557,10.360393168939671,9.993648126687885,0.0
4046,9.993648126687885,18.77944459201416,8.785796465326273,9.993648126687885,0.0
4047,9.993648126687885,34.425661164960374,24.432013038272487,9.993648126687885,0.0
4048,9.993648126687885,35.56750716575672,25.573859039068836,9.993648126687885,0.0
4049,11.99237775202546,1.3317014908739842,0.0,1.3317014908739842,10.660676261151476
